Co2(scd40) raw_signla(sgp40) aiq(ens160) tvoc(ens160) eco2(ens160) rs1(ens160) rs3(ens160) rs4(ens160) rmox(zmod4410) tvoc(zmod4410) eco2(zmod4410) iaq(zmod4410) resistencia(bme688) Aire/muestra
37,77 305 803 287,62 556,66 57,86 25,14 5,01 0,1973 401  1 69697,796875 1
40,72 399 834 282,41 531,07 53,49 25,14 5,01 0,2807 403  2 68798,710937 1
41,83 415 840 276,64 504,62 52,84 25,14 5,01 0,3612 405  2 68030,828125 1
42,8 479 860 265,99 469,52 50,54 25,14 5,01 0,4339 407  2 67492,75 1
43,58 530 875 264,37 451,59 48,89 25,14 5,01 0,4979 409  2 66701,40625 1
44,25 468 856 266,62 442,52 50,9 25,14 5,01 0,5637 410  2 66132,78125 1
44,79 473 858 260,99 433,91 50,74 25,14 5,01 0,6799 411  2 65473,144531 1
45,29 512 870 258,53 422,18 49,4 25,14 5,01 0,7263 412  2 65173,117187 1
45,29 482 861 260,64 416,64 50,43 25,14 5,01 0,7674 412  2 63952,035156 1
45,68 493 864 256,53 412,3 50,06 25,14 5,01 0,8081 412  2 64192,578125 1
46,31 486 862 254,97 406,61 50,3 25,14 5,01 0,8443 412  2 63476,320312 1
46,5 447 852 256,09 400,6 51,4 25,14 5,01 0,882 413  2 63100,8125 1
46,71 481 860 250,27 396,56 50,47 25,14 5,01 0,9123 413  3 63054,1875 1
46,81 473 858 251,71 392,95 50,74 25,14 5,01 0,9465 413  3 62362,972656 1
46,91 459 853 249,25 392,29 51,22 25,14 5,01 0,9953 413  3 62045,566406 1
47,06 442 848 244,74 384,27 51,82 25,14 5,01 1,0136 413  3 62226,542969 1
47,1 479 861 244,16 383,62 50,42 25,14 5,01 1,0348 413  3 61200,09375 1
47,17 443 849 250,69 385,05 51,78 25,14 5,01 1,0493 413  3 61288,003906 1
47,21 457 853 244,66 380,64 51,28 25,14 5,01 1,0644 413  3 61420,34375 1
47,21 473 844 247,49 380,0 52,31 25,14 5,01 1,0772 413  3 60894,386719 1
47,21 455 850 241,86 385,05 51,59 25,14 5,01 1,0835 413  3 60807,601562 1
36,02 73 502 335,05 715,57 77,38 25,14 5,01 0,0266 400  1 72913,703125 1
36,04 82 518 331,21 695,28 76,27 25,14 5,01 0,0372 400  1 72789,3125 1
36,02 184 684 305,68 614,27 65,09 25,14 5,01 0,1072 400  1 70855,242187 1
37,09 286 790 294,91 573,48 58,93 25,14 5,01 0,1867 401  1 69697,796875 1
40,2 365 823 282,6 534,32 54,98 25,14 5,01 0,2664 402  2 68854,226562 1
41,35 464 855 273,01 499,69 51,92 25,14 5,01 0,349 405  2 68139,476562 1
42,35 475 859 270,07 468,41 50,67 25,14 5,01 0,4194 407  2 67121,132812 1
43,23 481 860 267,16 453,74 50,47 25,14 5,01 0,4855 408  2 66805,84375 1
43,99 456 853 268,25 444,62 51,35 25,14 5,01 0,6069 410  2 65928,40625 1
44,57 526 874 264,37 437,75 49,04 25,14 5,01 0,6624 411  2 65523,417969 1
45,09 526 874 259,14 426,78 49,02 25,14 5,01 0,7138 411  2 64925,183594 1
45,55 486 873 259,67 422,61 49,14 25,14 5,01 0,7609 411  2 64386,316406 1
46,09 504 867 255,06 408,55 49,72 25,14 5,01 0,8016 412  2 63760,898437 1
46,39 486 867 255,49 405,38 49,77 25,14 5,01 0,8362 412  2 63570,894531 1
46,55 479 860 251,54 394,68 50,54 25,14 5,01 0,8647 412  2 63288,011719 1
46,55 461 876 254,19 390,43 48,85 25,14 5,01 0,8958 412  3 63382,023437 1
46,73 492 864 250,78 389,51 50,13 25,14 5,01 0,9525 412  3 62408,582031 1
46,89 486 862 252,22 394,68 50,3 25,14 5,01 0,9759 412  3 62454,257812 1
46,93 479 860 248,83 388,59 50,54 25,14 5,01 0,9931 412  3 61865,636719 1
47,08 448 850 251,63 388,85 51,64 25,14 5,01 1,0108 412  3 61464,585937 1
47,1 443 860 250,86 386,09 50,54 25,14 5,01 1,0309 412  3 60937,871094 1
47,15 484 861 246,73 380,39 50,36 25,14 5,01 1,0452 412  3 61025,03125 1
47,12 458 853 245,32 380,0 51,28 25,14 5,01 1,0581 412  3 60937,871094 1
47,2 427 852 247,15 374,76 51,45 25,14 5,01 1,0702 412  3 60764,300781 1
35,84 78 511 335,27 720,18 76,78 25,14 5,01 0,0264 400  1 73415,546875 1
35,85 79 512 333,35 718,97 76,68 25,14 5,01 0,0346 400  1 72173,664062 1
36,29 190 681 314,18 646,7 65,31 25,14 5,01 0,0985 400  1 71210,015625 1
37,96 291 810 296,21 578,94 56,85 25,14 5,01 0,1806 401  1 70445,789062 1
39,53 439 832 284,42 536,86 53,8 25,14 5,01 0,2614 402  2 69133,132812 1
40,83 477 859 273,19 489,64 50,64 25,14 5,01 0,3382 405  2 68193,929687 1
41,84 484 863 271,44 466,67 50,25 25,14 5,01 0,4079 408  2 67599,679687 1
42,86 475 858 272,83 444,02 50,71 25,14 5,01 0,5407 412  2 67546,171875 1
43,6 481 860 269,34 450,07 50,48 25,14 5,01 0,5969 414  2 66493,507812 1
44,24 474 858 260,38 432,16 50,74 25,14 5,01 0,6491 415  2 66030,4375 1
44,83 472 857 264,64 427,79 50,81 25,14 5,01 0,7016 416  2 65024,128906 1
45,29 495 858 262,23 418,62 50,79 25,14 5,01 0,7471 416  2 64337,773437 1
46,0 540 878 257,92 410,76 48,62 25,14 5,01 0,7915 417  2 64532,390625 1
46,24 487 862 259,23 404,83 50,3 25,14 5,01 0,8316 417  2 63618,289062 1
46,46 530 875 254,54 397,77 48,92 25,14 5,01 0,8609 417  2 63194,273437 1
46,66 479 858 252,91 400,47 50,71 25,14 5,01 0,8871 417  3 63147,507812 1
46,77 514 870 253,25 393,48 49,44 25,14 5,01 0,9437 418  3 62914,722656 1
46,9 486 862 249,42 382,19 50,33 25,14 5,01 0,9732 418  3 62961,140625 1
46,99 475 859 252,56 387,27 50,69 25,14 5,01 0,9965 418  3 62090,710937 1
46,99 484 861 254,54 389,37 50,38 25,14 5,01 1,0167 418  3 61553,257812 1
47,12 463 855 249,93 387,67 50,84 25,14 5,01 1,0283 418  3 61332,054687 1
47,04 465 855 249,59 389,37 51,05 25,14 5,01 1,0436 418  3 61464,585937 1
47,15 446 849 243,33 378,59 51,71 25,14 5,01 1,0568 418  3 61068,703125 1
47,13 491 864 245,73 377,82 50,14 25,14 5,01 1,069 418  3 60505,789062 1
35,86 116 575 327,87 700,24 72,2 25,14 5,01 0,0361 400  1 72665,34375 1
35,87 110 566 331,21 686,16 72,83 25,14 5,01 0,0423 400  1 71809,257812 1
37,38 221 719 314,92 625,39 62,99 25,14 5,01 0,1038 400  1 70855,242187 1
38,98 325 810 293,12 578,75 56,83 25,14 5,01 0,1839 401  1 69754,765625 1
40,38 476 859 277,58 514,27 50,64 25,14 5,01 0,2651 402  2 68632,710937 1
41,53 462 854 275,14 488,48 51,14 25,14 5,01 0,3421 404  2 67922,523437 1
42,51 509 869 270,53 464,3 49,55 25,14 5,01 0,413 407  2 67226,890625 1
43,36 526 871 268,34 450,68 49,34 25,14 5,01 0,5476 411  2 66649,3125 1
43,36 536 877 270,07 434,8 48,72 25,14 5,01 0,6032 413  2 66132,78125 1
44,02 553 882 261,35 427,21 48,23 25,14 5,01 0,6593 414  2 65024,128906 1
44,66 517 871 263,39 416,36 49,32 25,14 5,01 0,7072 415  2 64630,144531 1
45,56 488 863 263,66 415,24 50,23 25,14 5,01 0,7503 415  2 64048,035156 1
45,93 511 869 256,09 402,37 49,5 25,14 5,01 0,7963 416  2 63760,898437 1
46,15 505 868 257,83 400,47 49,7 25,14 5,01 0,8389 416  2 63382,023437 1
46,43 532 876 253,85 388,32 48,84 25,14 5,01 0,8703 416  2 62868,371094 1
46,63 519 872 256,18 389,64 49,25 25,14 5,01 0,9296 416  3 62500,0 1
46,72 521 869 252,39 386,36 49,59 25,14 5,01 0,9553 417  3 62545,808594 1
46,87 536 868 249,34 386,62 49,7 25,14 5,01 0,9801 417  3 62000,484375 1
46,97 506 868 248,16 384,92 49,65 25,14 5,01 0,998 417  3 61420,34375 1
47,1 510 869 251,88 383,23 49,52 25,14 5,01 1,0189 417  3 61686,746094 1
47,15 524 867 247,91 383,1 49,72 25,14 5,01 1,0376 417  3 61025,03125 1
47,17 501 867 247,4 383,1 49,81 25,14 5,01 1,0516 417  3 61112,4375 1
47,17 476 859 250,35 373,88 50,66 25,14 5,01 1,0613 417  3 60505,789062 1
47,17 489 863 245,9 373,25 50,21 25,14 5,01 1,0776 417  3 60037,523437 1
35,85 116 576 333,35 708,58 72,12 25,14 5,01 0,0316 400  1 73038,515625 1
35,84 107 562 332,11 705,23 73,11 25,14 5,01 0,0363 400  1 72357,265625 1
36,69 196 688 316,85 637,36 64,81 25,14 5,01 0,0959 400  1 71329,0625 1
38,41 404 844 285,87 535,04 52,38 25,14 5,01 0,1721 401  1 69926,25 1
39,88 478 859 285,1 504,62 50,59 25,14 5,01 0,2517 402  2 68909,828125 1
41,16 513 870 280,5 478,5 49,44 25,14 5,01 0,3336 404  2 68357,8125 1
42,22 536 877 268,07 456,05 48,72 25,14 5,01 0,4713 410  2 67386,15625 1
43,1 556 883 269,79 453,74 48,13 25,14 5,01 0,5305 411  2 67068,375 1
43,79 541 873 271,26 443,42 49,14 25,14 5,01 0,5897 413  2 65523,417969 1
44,38 548 881 264,01 429,53 48,36 25,14 5,01 0,6466 414  2 65024,128906 1
45,36 530 875 262,94 425,91 48,92 25,14 5,01 0,6952 414  2 64777,328125 1
45,74 560 889 264,73 414,25 47,58 25,14 5,01 0,7417 415  2 64434,9375 1
45,74 551 880 255,83 392,68 48,43 25,14 5,01 0,7837 415  2 63952,035156 1
46,07 543 879 257,05 399,25 48,52 25,14 5,01 0,8212 416  2 63054,1875 1
46,31 577 889 254,28 390,43 47,55 25,14 5,01 0,8883 416  3 63007,628906 1
46,52 538 878 257,75 393,35 48,66 25,14 5,01 0,9112 416  3 62775,871094 1
46,67 519 872 250,78 381,16 49,25 25,14 5,01 0,9339 416  3 62362,972656 1
46,81 517 871 252,73 385,83 48,66 25,14 5,01 0,9579 417  3 62000,484375 1
46,98 531 862 258,18 385,05 50,3 25,14 5,01 0,9777 417  3 62000,484375 1
46,99 504 867 255,14 392,55 49,72 25,14 5,01 0,9985 417  3 61156,234375 1
47,09 512 870 249,93 382,32 49,45 25,14 5,01 1,0158 417  3 61288,003906 1
47,1 478 866 247,91 381,81 49,87 25,14 5,01 1,0296 417  3 61112,4375 1
47,13 486 862 255,66 371,73 50,3 25,14 5,01 1,0409 417  3 60937,871094 1
47,12 493 864 246,48 374,26 50,08 25,14 5,01 1,0632 417  3 60721,0625 1
35,81 96 557 332,67 715,33 73,45 25,14 5,01 0,0303 400  1 73289,4375 1
35,86 90 533 333,35 708,58 75,14 25,14 5,01 0,0328 400  1 72295,960937 1
36,17 330 688 315,99 644,3 64,85 25,14 5,01 0,086 400  1 71568,351562 1
37,81 424 838 284,04 533,42 53,01 25,14 5,01 0,1666 400  1 70041,039062 1
39,43 486 862 285,1 508,21 50,3 25,14 5,01 0,2517 402  2 69357,898437 1
40,72 489 863 273,84 485,02 50,19 25,14 5,01 0,4004 407  2 68139,476562 1
41,84 520 872 273,38 471,11 49,22 25,14 5,01 0,4725 409  2 67814,570312 1
42,75 548 881 268,61 453,43 48,36 25,14 5,01 0,5402 411  2 66910,609375 1
43,6 570 880 273,38 444,17 48,44 25,14 5,01 0,5978 412  2 65979,382812 1
44,21 582 891 261,08 431,13 47,4 25,14 5,01 0,6503 413  2 65123,378906 1
45,21 557 883 264,01 418,76 48,1 25,14 5,01 0,7039 414  2 64728,191406 1
45,65 526 874 260,11 400,74 49,02 25,14 5,01 0,7536 415  2 64434,9375 1
45,91 555 881 254,97 402,78 48,29 25,14 5,01 0,796 415  2 63904,144531 1
46,26 543 879 254,54 398,58 48,51 25,14 5,01 0,8335 415  2 63904,144531 1
46,47 555 883 252,31 393,48 48,16 25,14 5,01 0,8935 416  3 63194,273437 1
46,58 540 878 254,28 394,28 48,62 25,14 5,01 0,9222 416  3 62775,871094 1
46,74 518 872 252,73 382,84 49,27 25,14 5,01 0,9465 416  3 62181,199219 1
46,74 517 871 259,94 384,4 48,75 25,14 5,01 0,9797 416  3 61910,519531 1
46,93 488 869 249,17 381,29 49,54 25,14 5,01 0,9954 416  3 61955,46875 1
47,01 502 867 249,34 377,44 49,79 25,14 5,01 1,0128 416  3 61464,585937 1
47,05 497 865 249,59 380,0 49,94 25,14 5,01 1,0294 416  3 61200,09375 1
47,1 491 864 250,78 367,85 50,13 25,14 5,01 1,0418 416  3 61025,03125 1
47,08 488 860 248,33 383,36 50,55 25,14 5,01 1,066 416  3 60981,417969 1
47,11 475 859 247,32 372,99 50,67 25,14 5,01 1,0761 416  3 60377,359375 1
35,75 76 534 333,46 700,24 75,04 25,14 5,01 0,0295 400  1 73605,523437 1
35,85 86 525 334,48 712,67 75,73 25,14 5,01 0,0316 400  1 72665,34375 1
37,12 318 807 294,91 591,22 57,2 25,14 5,01 0,0804 400  1 71329,0625 1
38,8 382 829 289,96 545,1 54,22 25,14 5,01 0,1603 400  1 70098,578125 1
40,18 459 846 284,04 510,11 52,08 25,14 5,01 0,2411 402  2 69357,898437 1
41,37 498 866 279,18 495,98 49,91 25,14 5,01 0,3974 407  2 68467,507812 1
41,37 541 879 272,18 466,35 48,57 25,14 5,01 0,4704 409  2 67814,570312 1
42,4 513 870 273,56 458,21 49,44 25,14 5,01 0,5362 411  2 66441,734375 1
43,23 573 888 264,1 441,62 47,66 25,14 5,01 0,5935 412  2 65877,507812 1
44,53 518 882 263,75 433,77 48,26 25,14 5,01 0,6494 413  2 65473,144531 1
45,01 533 876 259,94 414,53 48,84 25,14 5,01 0,7 414  2 64728,191406 1
45,47 529 875 261,61 403,87 48,95 25,14 5,01 0,7483 414  2 64974,621094 1
45,78 530 875 262,5 405,93 48,92 25,14 5,01 0,7895 415  2 64240,902344 1
46,12 523 881 258,18 405,38 48,36 25,14 5,01 0,8583 415  2 63760,898437 1
46,29 547 880 254,71 394,95 48,41 25,14 5,01 0,8916 415  3 63334,984375 1
46,5 519 872 253,85 395,22 49,25 25,14 5,01 0,9161 416  3 63054,1875 1
46,71 528 874 250,01 392,15 48,99 25,14 5,01 0,9443 416  3 62181,199219 1
46,86 497 865 254,11 387,93 49,96 25,14 5,01 0,9651 416  3 62454,257812 1
46,91 511 863 251,03 378,85 50,16 25,14 5,01 0,9856 416  3 61776,0625 1
47,03 516 871 256,27 384,4 49,34 25,14 5,01 1,0054 416  3 61820,816406 1
47,03 496 865 248,49 378,85 49,99 25,14 5,01 1,0199 416  3 61420,34375 1
47,03 500 866 254,28 375,53 49,86 25,14 5,01 1,0515 416  3 61376,167969 1
47,04 482 864 246,07 371,48 50,13 25,14 5,01 1,0622 416  3 60721,0625 1
47,04 466 856 246,98 370,73 51,0 25,14 5,01 1,0688 416  3 60937,871094 1
35,62 84 521 338,12 719,21 76,03 25,14 5,01 0,0281 400  1 73415,546875 1
35,59 170 654 320,41 653,74 66,95 25,14 5,01 0,0289 400  1 73226,546875 1
36,35 276 780 297,42 582,68 59,49 25,14 5,01 0,0671 400  1 71628,429687 1
38,06 364 823 291,64 541,79 55,03 25,14 5,01 0,1497 400  1 70387,679687 1
39,58 448 850 285,58 518,29 51,64 25,14 5,01 0,3122 403  2 69245,335937 1
40,82 470 857 274,86 480,45 50,84 25,14 5,01 0,3867 406  2 68577,554687 1
41,92 517 878 271,17 470,47 48,62 25,14 5,01 0,4572 409  2 67173,96875 1
42,78 473 858 273,38 451,29 50,74 25,14 5,01 0,5197 410  2 66649,3125 1
44,18 530 875 265,72 439,08 48,92 25,14 5,01 0,5781 412  2 65979,382812 1
44,73 567 885 267,52 436,71 47,94 25,14 5,01 0,6375 413  2 65422,949219 1
44,73 557 883 258,97 412,99 48,13 25,14 5,01 0,6844 413  2 64826,539062 1
45,24 539 878 258,44 404,69 48,64 25,14 5,01 0,7297 414  2 64483,628906 1
45,56 522 873 260,38 408,55 49,17 25,14 5,01 0,8122 415  2 64144,324219 1
45,88 540 878 250,61 399,93 48,62 25,14 5,01 0,8488 415  2 63952,035156 1
46,13 534 876 256,96 396,69 48,8 25,14 5,01 0,8771 415  2 63334,984375 1
46,33 569 866 257,31 391,89 49,92 25,14 5,01 0,9074 415  3 62500,0 1
46,67 504 867 250,52 387,53 49,72 25,14 5,01 0,929 415  3 62822,085937 1
46,71 527 874 250,27 382,84 49,02 25,14 5,01 0,9531 415  3 61955,46875 1
46,79 491 865 253,08 384,92 50,02 25,14 5,01 0,9761 415  3 61731,371094 1
46,88 487 862 249,42 378,59 50,3 25,14 5,01 0,992 415  3 61820,816406 1
46,91 484 861 249,51 378,33 50,4 25,14 5,01 1,0082 415  3 61508,890625 1
46,94 484 861 244,24 374,38 50,38 25,14 5,01 1,0318 415  3 61376,167969 1
46,94 478 859 246,73 373,12 50,59 25,14 5,01 1,044 415  3 61025,03125 1
46,97 478 874 247,91 373,25 49,04 25,14 5,01 1,0586 415  3 60764,300781 1
35,58 99 566 329,65 708,1 72,79 25,14 5,01 0,0308 400  1 73289,4375 1
35,53 147 679 313,44 638,87 65,38 25,14 5,01 0,0306 400  1 72851,453125 1
35,81 308 804 294,31 583,67 57,72 25,14 5,01 0,0637 400  1 71809,257812 1
37,36 389 831 289,77 544,36 53,93 25,14 5,01 0,2217 401  2 70387,679687 1
38,98 442 848 283,37 513,05 51,85 25,14 5,01 0,2975 403  2 69868,992187 1
40,31 494 864 274,68 483,38 50,06 25,14 5,01 0,3711 406  2 67814,570312 1
41,53 498 866 270,07 458,21 49,4 25,14 5,01 0,4438 408  2 67068,375 1
43,27 522 874 271,17 449,0 49,07 25,14 5,01 0,5096 410  2 66545,359375 1
43,91 545 880 265,36 449,31 48,47 25,14 5,01 0,5741 411  2 65928,40625 1
44,48 549 881 258,79 420,61 48,36 25,14 5,01 0,6267 412  2 65422,949219 1
44,98 549 874 261,88 425,34 49,02 25,14 5,01 0,6751 412  2 64728,191406 1
45,43 533 876 256,35 407,72 48,82 25,14 5,01 0,7207 413  2 64875,824219 1
45,67 535 877 259,32 403,46 48,77 25,14 5,01 0,8064 413  2 64434,9375 1
46,0 541 879 252,65 402,92 48,59 25,14 5,01 0,8418 414  2 63570,894531 1
46,2 552 882 258,01 389,37 48,26 25,14 5,01 0,8784 414  2 63147,507812 1
46,2 542 867 256,79 387,4 49,79 25,14 5,01 0,9084 414  3 62822,085937 1
46,56 557 883 250,69 386,36 48,13 25,14 5,01 0,9329 414  3 62545,808594 1
46,62 518 871 253,85 382,06 49,3 25,14 5,01 0,9585 414  3 62045,566406 1
46,69 569 887 248,24 375,4 47,79 25,14 5,01 0,981 414  3 61686,746094 1
46,79 524 867 251,63 376,8 49,75 25,14 5,01 0,9971 414  3 61865,636719 1
46,83 527 874 250,27 377,18 49,02 25,14 5,01 1,0224 414  3 61553,257812 1
46,86 510 869 246,07 372,24 49,54 25,14 5,01 1,0345 414  3 60981,417969 1
46,92 517 871 243,33 372,11 49,34 25,14 5,01 1,0481 414  3 60548,722656 1
46,9 484 861 249,17 373,75 50,4 25,14 5,01 1,0586 414  3 60937,871094 1
35,46 123 586 339,96 692,22 71,39 25,14 5,01 0,0343 400  1 73101,085937 1
35,47 168 662 321,71 633,7 66,47 25,14 5,01 0,0332 400  1 73101,085937 1
36,63 317 807 294,51 570,97 57,28 25,14 5,01 0,0638 400  1 71508,382812 1
38,4 437 847 285,97 531,25 52,03 25,14 5,01 0,2233 401  2 70271,757812 1
38,4 497 865 281,55 500,87 49,94 25,14 5,01 0,3029 403  2 69077,171875 1
39,82 534 876 274,31 477,21 48,79 25,14 5,01 0,379 406  2 67706,953125 1
41,11 512 870 275,61 455,43 49,14 25,14 5,01 0,4482 408  2 66753,585937 1
42,98 550 874 270,98 446,13 49,07 25,14 5,01 0,5148 409  2 66597,296875 1
43,58 565 886 262,23 418,91 47,89 25,14 5,01 0,5728 411  2 65624,195312 1
44,25 555 883 261,61 416,5 48,16 25,14 5,01 0,6278 411  2 65523,417969 1
44,73 568 886 264,1 405,38 47,81 25,14 5,01 0,6861 412  2 64728,191406 1
45,17 576 887 256,18 394,68 47,76 25,14 5,01 0,7798 413  2 64144,324219 1
45,55 556 883 254,37 392,55 48,13 25,14 5,01 0,8245 413  2 63856,324219 1
45,84 539 878 251,54 389,77 48,64 25,14 5,01 0,8604 413  2 62961,140625 1
46,09 549 881 252,31 389,77 48,36 25,14 5,01 0,8913 414  3 62914,722656 1
46,43 536 877 249,67 384,14 48,72 25,14 5,01 0,9175 414  3 62729,722656 1
46,61 552 877 248,75 376,54 48,74 25,14 5,01 0,9394 414  3 62454,257812 1
46,67 523 873 249,51 380,13 49,14 25,14 5,01 0,9663 414  3 62181,199219 1
46,67 572 888 249,76 371,73 47,69 25,14 5,01 0,986 414  3 61910,519531 1
46,73 530 875 248,83 375,02 48,92 25,14 5,01 1,0175 414  3 61420,34375 1
46,83 556 871 248,91 372,99 49,34 25,14 5,01 1,0285 414  3 61200,09375 1
46,88 505 868 249,84 373,37 49,69 25,14 5,01 1,0449 414  3 60937,871094 1
46,9 485 862 247,91 371,61 50,33 25,14 5,01 1,0536 414  3 60334,667969 1
46,82 530 875 249,84 373,88 48,92 25,14 5,01 1,066 414  3 60420,109375 1
35,45 100 549 336,18 688,95 74,0 25,14 5,01 0,0316 400  1 73289,4375 1
35,4 144 618 320,3 666,25 69,25 25,14 5,01 0,0301 400  1 73163,757812 1
35,98 281 784 302,9 592,22 59,21 25,14 5,01 0,1304 400  1 71688,601562 1
37,72 398 834 286,35 536,49 53,6 25,14 5,01 0,2152 401  1 70329,671875 1
39,31 484 861 278,05 498,84 50,36 25,14 5,01 0,294 403  2 68577,554687 1
40,59 505 868 275,89 476,88 49,69 25,14 5,01 0,3684 406  2 67814,570312 1
42,6 528 874 274,59 466,35 48,99 25,14 5,01 0,4411 408  2 67068,375 1
43,42 590 886 270,62 449,46 47,9 25,14 5,01 0,5069 409  2 66441,734375 1
43,42 546 880 264,1 424,33 48,43 25,14 5,01 0,5667 410  2 66132,78125 1
44,04 563 885 257,83 422,18 47,95 25,14 5,01 0,6226 411  2 65372,828125 1
44,57 587 892 260,99 408,27 47,28 25,14 5,01 0,725 412  2 65173,117187 1
45,03 596 888 255,83 394,15 47,61 25,14 5,01 0,7693 413  2 64337,773437 1
45,41 567 886 259,14 400,74 47,84 25,14 5,01 0,8088 413  2 63952,035156 1
45,74 575 888 253,76 395,89 47,61 25,14 5,01 0,8431 413  2 63382,023437 1
45,98 581 890 255,92 389,51 47,44 25,14 5,01 0,873 413  2 63007,628906 1
46,41 598 895 257,05 386,88 46,97 25,14 5,01 0,8985 413  3 62914,722656 1
46,52 547 880 248,49 370,23 48,39 25,14 5,01 0,9272 413  3 62181,199219 1
46,63 546 880 246,65 381,03 48,43 25,14 5,01 0,953 414  3 61955,46875 1
46,7 540 878 249,51 377,18 48,62 25,14 5,01 0,9768 414  3 62181,199219 1
46,77 509 869 250,86 375,53 49,55 25,14 5,01 1,0158 414  3 61288,003906 1
46,82 534 864 248,58 373,37 50,08 25,14 5,01 1,032 414  3 61420,34375 1
46,81 547 880 247,49 371,1 48,41 25,14 5,01 1,0406 414  3 60937,871094 1
46,88 544 879 245,73 371,48 48,49 25,14 5,01 1,0486 414  3 60591,714844 1
46,83 512 870 247,49 377,18 49,45 25,14 5,01 1,0567 414  3 60334,667969 1
35,31 72 501 335,27 706,19 77,51 25,14 5,01 0,028 400  1 73415,546875 1
35,31 112 569 322,37 682,22 72,64 25,14 5,01 0,0269 400  1 73478,757812 1
35,45 248 786 294,91 587,03 59,15 25,14 5,01 0,1204 400  1 72112,679687 1
37,01 371 825 292,13 542,52 54,7 25,14 5,01 0,2011 401  1 70737,773437 1
38,66 449 850 279,46 508,73 51,59 25,14 5,01 0,2843 403  2 69189,1875 1
40,05 478 860 276,26 489,48 50,57 25,14 5,01 0,3694 405  2 68030,828125 1
42,23 500 866 273,84 468,88 49,86 25,14 5,01 0,4383 407  2 67332,984375 1
43,0 537 877 269,07 441,02 48,7 25,14 5,01 0,5035 409  2 67173,96875 1
43,74 543 879 263,39 425,77 48,52 25,14 5,01 0,5656 410  2 66030,4375 1
44,29 546 880 256,96 423,18 48,44 25,14 5,01 0,6176 411  2 65928,40625 1
44,77 549 881 258,36 413,97 48,36 25,14 5,01 0,7168 412  2 64925,183594 1
45,18 549 881 256,79 409,51 48,36 25,14 5,01 0,765 412  2 64777,328125 1
45,51 517 881 256,79 400,74 48,29 25,14 5,01 0,8052 413  2 63618,289062 1
45,51 563 885 252,91 396,15 47,95 25,14 5,01 0,8374 413  2 63760,898437 1
46,02 543 879 252,99 393,88 48,52 25,14 5,01 0,8704 413  2 63288,011719 1
46,24 548 884 256,35 385,57 48,03 25,14 5,01 0,8979 413  3 62961,140625 1
46,36 530 875 248,83 383,62 48,92 25,14 5,01 0,9237 413  3 62591,6875 1
46,5 539 878 252,73 382,71 48,66 25,14 5,01 0,9481 413  3 62408,582031 1
46,6 531 876 247,49 377,82 48,89 25,14 5,01 0,9968 413  3 62181,199219 1
46,69 508 869 250,78 374,76 49,6 25,14 5,01 1,0149 413  3 62000,484375 1
46,71 511 860 248,33 382,97 50,55 25,14 5,01 1,0325 413  3 61508,890625 1
46,78 530 875 247,91 374,38 48,92 25,14 5,01 1,0405 413  3 61420,34375 1
46,8 510 869 241,61 370,6 49,54 25,14 5,01 1,0528 413  3 61025,03125 1
46,79 492 864 245,4 374,13 50,13 25,14 5,01 1,0633 413  3 60249,46875 1
35,08 77 510 339,84 711,95 76,86 25,14 5,01 0,0263 400  1 74116,96875 1
35,02 93 537 322,91 685,93 74,86 25,14 5,01 0,0383 400  1 73796,484375 1
35,02 224 722 307,55 611,37 62,8 25,14 5,01 0,1119 400  1 72603,515625 1
36,16 344 814 293,52 555,15 56,22 25,14 5,01 0,1975 401  1 70387,679687 1
37,82 419 841 276,36 520,57 52,74 25,14 5,01 0,2745 403  2 69640,914062 1
40,67 483 861 270,53 491,47 50,42 25,14 5,01 0,351 405  2 68909,828125 1
41,7 510 872 275,98 481,26 49,27 25,14 5,01 0,4211 407  2 67546,171875 1
42,59 526 869 262,85 441,47 49,57 25,14 5,01 0,4892 409  2 67492,75 1
43,33 531 876 262,77 435,83 48,89 25,14 5,01 0,5565 410  2 66858,1875 1
44,03 569 887 256,09 419,19 47,79 25,14 5,01 0,6736 411  2 66081,570312 1
44,52 548 881 258,18 417,49 48,39 25,14 5,01 0,7201 412  2 65826,6875 1
44,95 513 870 260,11 409,51 49,47 25,14 5,01 0,765 412  2 64240,902344 1
45,29 502 867 252,39 405,38 49,81 25,14 5,01 0,8073 412  2 64096,144531 1
45,87 527 865 251,03 401,42 49,99 25,14 5,01 0,8431 412  2 63808,574219 1
46,1 510 869 255,06 400,2 49,54 25,14 5,01 0,8787 412  2 63476,320312 1
46,26 564 885 247,49 383,1 47,94 25,14 5,01 0,9063 413  3 63476,320312 1
46,42 500 874 256,44 382,45 49,02 25,14 5,01 0,9316 413  3 62914,722656 1
46,42 482 861 251,03 382,71 50,45 25,14 5,01 0,9564 413  3 62822,085937 1
46,52 507 868 250,61 376,8 49,64 25,14 5,01 0,996 413  3 62408,582031 1
46,54 490 863 248,66 380,13 50,21 25,14 5,01 1,0114 413  3 62362,972656 1
46,65 514 870 241,94 377,44 49,44 25,14 5,01 1,0302 413  3 61686,746094 1
46,68 507 860 243,58 373,12 50,48 25,14 5,01 1,0451 413  3 61464,585937 1
46,73 483 861 243,99 374,89 50,43 25,14 5,01 1,0572 413  3 61288,003906 1
46,74 488 862 244,66 373,5 50,26 25,14 5,01 1,0765 413  3 61288,003906 1
